Agency,ErrorStrike,SemiMajor90,SemiMinor90,cluster_flag,cluster_index,comment,day,depth,depthError,eventID,flag,hour,latitude,longitude,magnitude,magnitudeType,minute,month,second,sigmaMagnitude,timeError,year
NCEDCB,,,,0,0,,23,72.0,,70235,,1,36.752000000000002,31.143000000000001,4.4000000000000004,MD,1,9,6.0,0.29999999999999999,,2005
NCEDCB,,,,0,0,,29,46.0,,70236,,21,35.125999999999998,33.744,4.2999999999999998,MD,50,9,30.559999999999999,0.29999999999999999,,2005
IRIS,,,,0,463,,30,17.600000000000001,,50811,,5,37.653399999999998,35.169199999999996,4.0999999999999996,MD,24,9,31.0,0.29999999999999999,,2005
NCEDCB,,,,0,0,,3,10.0,,70237,,4,31.780000000000001,35.505000000000003,4.4000000000000004,MB,5,10,25.609999999999999,0.26266666666666666,,2005
GII,,,,0,0,,3,15.0,,44371,,4,32.035299999999999,35.591299999999997,4.2999999999999998,MB,5,10,29.106999999999999,0.26266666666666666,,2005
IRIS,,,,0,0,,6,8.8000000000000007,,50792,,21,36.820399999999999,36.512900000000002,4.2000000000000002,MD,22,10,40.0,0.29999999999999999,,2005
IRIS,,,,0,0,,10,12.699999999999999,,50788,,1,35.152500000000003,36.271000000000001,4.0,MD,51,10,51.0,0.29999999999999999,,2005
NCEDCB,,,,0,0,,10,10.0,,70238,,15,35.216000000000001,31.722999999999999,4.0,ML,26,10,59.960000000000001,0.20000000000000001,,2005
IRIS,,,,0,0,,12,57.0,,50785,,17,36.531599999999997,30.752600000000001,4.0,MD,32,10,12.0,0.29999999999999999,,2005
IRIS,,,,0,0,,15,28.0,,50780,,2,36.204999999999998,30.004000000000001,4.0,MD,19,10,59.0,0.29999999999999999,,2005
GII,,,,0,0,,17,25.0,,44372,,2,34.741700000000002,32.995199999999997,4.2999999999999998,MB,18,10,51.880000000000003,0.26266666666666666,,2005
NCEDCB,,,,0,0,,19,5.0,,70241,,17,34.808,33.182000000000002,4.0,ML,11,10,19.710000000000001,0.20000000000000001,,2005
IRIS,,,,0,0,,20,19.0,,50770,,1,37.154000000000003,34.573,4.0,MD,4,10,41.0,0.29999999999999999,,2005
IRIS,,,,0,0,,20,14.800000000000001,,50768,,19,36.112400000000001,36.042700000000004,4.2000000000000002,MD,1,10,49.0,0.29999999999999999,,2005
NCEDCB,,,,0,0,,24,35.0,,70243,,21,35.807000000000002,31.071000000000002,4.0,ML,11,10,59.240000000000002,0.20000000000000001,,2005
IRIS,,,,0,0,,24,2.8999999999999999,,50760,,23,35.305500000000002,37.5959,4.2000000000000002,MD,9,10,56.0,0.29999999999999999,,2005
NCEDCB,,,,0,0,,25,93.200000000000003,,70244,,18,37.186,30.516999999999999,4.0,MD,13,10,32.0,0.29999999999999999,,2005
IRIS,,,,0,0,,28,2.2999999999999998,,50749,,10,37.049999999999997,34.405099999999997,4.0999999999999996,MD,28,10,29.0,0.29999999999999999,,2005
IRIS,,,,0,0,,28,13.5,,50748,,17,27.619700000000002,33.587000000000003,4.0,ML,1,10,34.0,0.20000000000000001,,2005
IRIS,,,,0,221,,2,8.4000000000000004,,50737,,21,37.126100000000001,36.306100000000001,4.5,MD,15,11,23.0,0.29999999999999999,,2005
EMEC,,,,0,0,,6,43.0,,40457,,12,37.039999999999999,30.43,4.0999999999999996,MW,21,11,1.0,0.0,,2005
GII,,,,0,0,,11,6.0,,44374,,15,27.510100000000001,34.750999999999998,4.2999999999999998,MB,34,11,11.83,0.26266666666666666,,2005
IRIS,,,,0,0,,15,15.6,,50706,,17,37.337800000000001,36.078200000000002,4.2000000000000002,MD,15,11,41.0,0.29999999999999999,,2005
IRIS,,,,0,0,,28,71.599999999999994,,50687,,9,36.495899999999999,30.514099999999999,4.0,MB,0,11,57.0,0.26266666666666666,,2005
IRIS,,,,0,0,,2,50.0,,50674,,6,36.877000000000002,31.356000000000002,4.0,MD,42,12,54.0,0.29999999999999999,,2005
IRIS,,,,0,0,,12,5.0,,50651,,10,36.784999999999997,33.764000000000003,4.0,MD,46,12,52.0,0.29999999999999999,,2005
IRIS,,,,0,0,,12,21.300000000000001,,50649,,15,37.047800000000002,35.777000000000001,4.0999999999999996,MD,4,12,11.0,0.29999999999999999,,2005
GII,,,,0,262,,31,6.0,,44376,,13,28.929600000000001,33.093800000000002,4.4000000000000004,MB,58,12,54.829999999999998,0.26266666666666666,,2005
IRIS,,,,0,0,,13,10.699999999999999,,50605,,23,37.629600000000003,38.0381,4.0999999999999996,MD,31,1,51.0,0.29999999999999999,,2006
NCEDCB,,,,0,222,,22,4.0,,70257,,14,36.671999999999997,34.765000000000001,4.5,ML,26,1,21.780000000000001,0.20000000000000001,,2006
NCEDCB,,,,0,0,,24,10.0,,70258,,17,36.610999999999997,30.547999999999998,4.2999999999999998,MB,0,1,10.4,0.26266666666666666,,2006
NCEDCB,,,,0,0,,25,30.0,,70259,,0,37.162999999999997,30.286999999999999,4.0999999999999996,MD,4,1,6.0,0.29999999999999999,,2006
IRIS,,,,0,529,,25,105.40000000000001,,50590,,1,37.073500000000003,30.395199999999999,4.0,MB,59,1,29.0,0.26266666666666666,,2006
NCEDCB,,,,0,263,,26,18.100000000000001,,70260,,18,36.896999999999998,35.942,4.4000000000000004,MB,42,1,1.0,0.26266666666666666,,2006
NCEDCB,,,,0,0,,29,10.0,,70261,,23,32.136000000000003,30.754999999999999,4.2999999999999998,ML,46,1,33.670000000000002,0.20000000000000001,,2006
GII,,,,0,110,,2,5.0,,44378,,9,27.242799999999999,34.903799999999997,5.0,MB,49,2,41.679000000000002,0.26266666666666666,,2006
NCEDCB,,,,0,76,,2,2.0,,70262,,9,27.884,34.411000000000001,5.4000000000000004,ML,49,2,49.899999999999999,0.20000000000000001,,2006
IRIS,,,,0,0,,3,1.1000000000000001,,50578,,6,35.7102,31.345600000000001,4.2000000000000002,MD,18,2,26.0,0.29999999999999999,,2006
GII,,,,0,0,,4,28.0,,44379,,14,34.3887,32.157600000000002,4.2999999999999998,MB,46,2,4.9269999999999996,0.26266666666666666,,2006
IRIS,,,,0,0,,4,32.0,,50574,,21,36.201000000000001,30.588999999999999,4.0999999999999996,MD,32,2,2.0,0.29999999999999999,,2006
NCEDCB,,,,0,0,,20,30.0,,70263,,18,37.036000000000001,30.617999999999999,4.2999999999999998,MD,2,2,46.0,0.29999999999999999,,2006
NCEDCB,,,,0,0,,21,24.0,,70264,,0,35.965000000000003,35.982999999999997,4.0999999999999996,ML,40,2,23.0,0.20000000000000001,,2006
GII,,,,0,0,,21,6.0,,44380,,0,35.947099999999999,35.551200000000001,4.0999999999999996,MB,41,2,6.7969999999999997,0.26266666666666666,,2006
IRIS,,,,0,0,,24,1.8,,50544,,1,35.772399999999998,31.099499999999999,4.0999999999999996,MD,37,2,8.0,0.29999999999999999,,2006
NCEDCB,,,,0,0,,3,5.0,,70267,,3,37.420999999999999,37.213000000000001,4.0,MD,6,3,38.210000000000001,0.29999999999999999,,2006
IRIS,,,,0,0,,8,3.0,,50518,,23,37.234999999999999,34.530999999999999,4.2000000000000002,MD,23,3,7.0,0.29999999999999999,,2006
NCEDCB,,,,0,0,,15,6.2000000000000002,,70272,,21,37.451999999999998,37.600000000000001,4.4000000000000004,ML,6,3,42.0,0.20000000000000001,,2006
GII,,,,0,0,,19,5.0,,44381,,4,33.145800000000001,35.532299999999999,4.0,MD,44,3,28.960999999999999,0.29999999999999999,,2006
EMEC,,,,0,111,,29,10.0,,40686,,22,35.299999999999997,35.439999999999998,5.0,MW,5,3,1.0,0.0,,2006
GII,,,,0,0,,4,25.0,,44385,,5,34.408999999999999,32.2849,4.0,MD,25,4,3.9020000000000001,0.29999999999999999,,2006
KOERI,,,,0,394,,6,1.0,,62956,,15,37.329999999999998,34.719999999999999,4.2000000000000002,MB,33,4,1.5,0.26266666666666666,,2006
IRIS,,,,0,0,,7,31.0,,50464,,14,35.7361,35.238500000000002,4.4000000000000004,MD,35,4,27.0,0.29999999999999999,,2006
IRIS,,,,0,0,,8,8.4000000000000004,,50461,,3,37.435499999999998,37.2059,4.0999999999999996,MD,6,4,39.0,0.29999999999999999,,2006
IRIS,,,,0,0,,10,16.699999999999999,,50447,,3,36.107500000000002,31.2364,4.0,MD,32,4,25.0,0.29999999999999999,,2006
GII,,,,0,314,,11,5.0,,44386,,5,34.150700000000001,35.275599999999997,4.2999999999999998,MD,21,4,10.85,0.29999999999999999,,2006
IRIS,,,,0,0,,17,6.2000000000000002,,50415,,20,37.198500000000003,39.142400000000002,4.2000000000000002,MD,11,4,49.0,0.29999999999999999,,2006
NCEDCB,,,,0,0,,23,15.6,,70279,,4,37.493000000000002,36.804000000000002,4.2999999999999998,ML,0,4,29.0,0.20000000000000001,,2006
NCEDCB,,,,0,0,,23,114.40000000000001,,70280,,21,37.198999999999998,30.734200000000001,4.4000000000000004,MD,4,4,21.0,0.29999999999999999,,2006
IRIS,,,,0,0,,29,20.0,,50398,,0,36.334899999999998,31.391200000000001,4.0,MD,34,4,44.0,0.29999999999999999,,2006
IRIS,,,,0,0,,30,52.799999999999997,,50394,,1,35.620600000000003,31.5474,4.0999999999999996,MD,33,4,40.0,0.29999999999999999,,2006
IRIS,,,,0,530,,7,22.0,,50378,,7,37.216000000000001,34.792000000000002,4.0,MD,59,5,25.0,0.29999999999999999,,2006
IRIS,,,,0,531,,14,15.0,,50367,,1,37.610599999999998,36.115000000000002,4.0,MD,22,5,21.0,0.29999999999999999,,2006
NCEDCB,,,,0,0,,15,10.0,,70284,,19,36.189,30.579999999999998,4.0,MD,6,5,47.229999999999997,0.29999999999999999,,2006
IRIS,,,,0,0,,23,14.300000000000001,,50346,,16,36.370199999999997,35.782800000000002,4.4000000000000004,MD,59,5,37.0,0.29999999999999999,,2006
IRIS,,,,0,0,,24,2.0,,50345,,14,37.376399999999997,34.575699999999998,4.0,MD,6,5,42.0,0.29999999999999999,,2006
NCEDCB,,,,0,0,,4,68.0,,70288,,1,35.143000000000001,32.716999999999999,4.0,MD,44,6,29.0,0.29999999999999999,,2006
NCEDCB,,,,0,0,,19,72.599999999999994,,70294,,23,37.082999999999998,30.082999999999998,4.2000000000000002,MD,6,6,50.0,0.29999999999999999,,2006
NCEDCB,,,,0,465,,30,25.0,,70298,,4,34.344000000000001,32.006999999999998,4.0999999999999996,ML,48,6,33.039999999999999,0.20000000000000001,,2006
NCEDCB,,,,0,0,,1,53.399999999999999,,70301,,11,34.908000000000001,30.603999999999999,4.2999999999999998,MB,26,7,32.060000000000002,0.26266666666666666,,2006
NCEDCB,,,,0,466,,1,25.0,,70302,,13,34.465000000000003,32.021000000000001,4.0999999999999996,ML,19,7,43.859999999999999,0.20000000000000001,,2006
KOERI,,,,0,0,,22,14.1,,62821,,18,35.357300000000002,32.828000000000003,4.0,MD,57,7,18.370000000000001,0.29999999999999999,,2006
NCEDCB,,,,0,315,,24,6.9000000000000004,,70311,,23,37.506999999999998,38.683999999999997,4.2999999999999998,ML,4,7,57.0,0.20000000000000001,,2006
NCEDCB,,,,0,395,,27,5.0,,70312,,23,37.073,30.035,4.2000000000000002,ML,22,7,50.0,0.20000000000000001,,2006
NCEDCB,,,,0,0,,30,10.0,,70313,,1,26.256,35.561,5.7000000000000002,MS,54,7,55.850000000000001,0.17000000000000001,,2006
NCEDCB,,,,0,0,,6,25.0,,70314,,0,34.078000000000003,34.122999999999998,4.0,ML,57,8,17.739999999999998,0.20000000000000001,,2006
IRIS,,,,0,533,,13,16.300000000000001,,50170,,7,36.311900000000001,36.421399999999998,4.0,MD,9,8,27.0,0.29999999999999999,,2006
NCEDCB,,,,0,0,,14,67.700000000000003,,70317,,12,35.904000000000003,30.934000000000001,4.4000000000000004,MD,18,8,25.0,0.29999999999999999,,2006
IRIS,,,,0,0,,29,35.0,,50144,,20,34.419800000000002,32.145200000000003,4.2000000000000002,MD,15,8,47.0,0.29999999999999999,,2006
IRIS,,,,0,0,,31,13.0,,50139,,3,35.118200000000002,38.198,4.5,ML,7,8,24.0,0.20000000000000001,,2006
IRIS,,,,0,264,,31,10.0,,50137,,11,29.821100000000001,36.276200000000003,4.4000000000000004,MB,24,8,48.0,0.26266666666666666,,2006
IRIS,,,,0,0,,5,6.4000000000000004,,50132,,8,35.140999999999998,38.0428,4.0,MD,38,9,22.0,0.29999999999999999,,2006
NCEDCB,,,,0,224,,9,1.0,,70322,,4,32.020000000000003,35.490000000000002,4.5,MB,58,9,8.0,0.26266666666666666,,2006
IRIS,,,,0,0,,17,4.5,,50102,,12,37.570399999999999,38.768500000000003,4.0,MD,58,9,31.0,0.29999999999999999,,2006
EMEC,,,,0,0,,19,10.0,,41033,,0,36.060000000000002,35.740000000000002,4.2000000000000002,MW,28,9,1.0,0.0,,2006
IRIS,,,,0,0,,26,5.0,,50086,,2,37.5139,36.323700000000002,4.0,MD,9,9,56.0,0.29999999999999999,,2006
GII,,,,0,0,,26,24.0,,44399,,5,33.430399999999999,34.569899999999997,4.0999999999999996,MD,29,9,7.1349999999999998,0.29999999999999999,,2006
IRIS,,,,0,0,,26,2.8999999999999999,,50082,,21,35.852200000000003,30.9741,4.0999999999999996,MD,39,9,40.0,0.29999999999999999,,2006
IRIS,,,,0,0,,27,20.0,,50081,,0,36.289900000000003,32.524500000000003,4.0,MD,42,9,32.0,0.29999999999999999,,2006
NCEDCB,,,,0,77,,29,16.300000000000001,,70331,,9,36.850000000000001,32.316000000000003,5.4000000000000004,MS,42,9,9.0,0.17000000000000001,,2006
IRIS,,,,0,0,,4,10.5,,50075,,16,36.017899999999997,35.816899999999997,4.2999999999999998,MD,43,10,35.0,0.29999999999999999,,2006
EMEC,,,,0,0,,9,18.0,,41051,,5,35.869999999999997,35.560000000000002,4.0999999999999996,MW,1,10,1.0,0.0,,2006
EMEC,,,,0,0,,15,45.0,,41060,,1,34.869999999999997,33.93,4.7999999999999998,MW,35,10,1.0,0.0,,2006
GII,,,,0,0,,15,4.0,,44403,,1,34.6098,33.971200000000003,4.5,MB,35,10,11.359999999999999,0.26266666666666666,,2006
IRIS,,,,0,0,,15,79.799999999999997,,50056,,11,35.620199999999997,31.671500000000002,4.2000000000000002,MD,31,10,10.0,0.29999999999999999,,2006
NCEDCB,,,,0,467,,15,25.0,,70334,,11,35.854999999999997,31.808,4.0999999999999996,ML,31,10,11.800000000000001,0.20000000000000001,,2006
IRIS,,,,0,0,,19,11.4,,50048,,10,36.034199999999998,31.648,4.0999999999999996,MD,55,10,52.0,0.29999999999999999,,2006
IRIS,,,,0,0,,22,9.4000000000000004,,50042,,12,36.892899999999997,38.5334,4.0999999999999996,MD,18,10,45.0,0.29999999999999999,,2006
IRIS,,,,0,535,,26,4.7000000000000002,,50040,,20,35.884700000000002,36.388800000000003,4.0,MD,8,10,44.0,0.29999999999999999,,2006
IRIS,,,,0,0,,28,10.0,,50037,,2,37.595100000000002,38.741,4.0,MD,53,10,6.0,0.29999999999999999,,2006
NCEDCB,,,,0,0,,8,1.5,,70340,,4,28.609000000000002,31.646999999999998,4.5,MB,32,11,9.9900000000000002,0.26266666666666666,,2006
GII,,,,0,317,,18,2.0,,44406,,2,32.034999999999997,35.418300000000002,4.2999999999999998,MB,57,11,54.506999999999998,0.26266666666666666,,2006
IRIS,,,,0,0,,21,107.0,,50008,,5,37.003999999999998,31.609999999999999,4.0,MD,40,11,5.0,0.29999999999999999,,2006
NCEDCB,,,,0,0,,24,12.800000000000001,,70344,,13,37.073999999999998,36.200299999999999,4.0999999999999996,ML,33,11,41.0,0.20000000000000001,,2006
GII,,,,0,0,,28,17.0,,44408,,22,34.508600000000001,32.134399999999999,4.2999999999999998,MB,4,11,32.408999999999999,0.26266666666666666,,2006
NCEDCB,,,,0,0,,28,79.400000000000006,,70347,,23,36.271999999999998,31.23,4.2000000000000002,MD,58,11,45.689999999999998,0.29999999999999999,,2006
IRIS,,,,0,0,,10,3.2999999999999998,,49980,,21,36.280900000000003,38.696399999999997,4.2999999999999998,MD,22,12,44.0,0.29999999999999999,,2006
IRIS,,,,0,536,,17,5.0,,49969,,19,36.788499999999999,33.745399999999997,4.0,MD,46,12,35.0,0.29999999999999999,,2006
EMEC,,,,0,0,,18,11.0,,41163,,3,36.93,30.359999999999999,4.0,MW,9,12,1.0,0.0,,2006
NCEDCB,,,,0,0,,24,25.0,,70356,,19,36.881,34.743000000000002,4.0999999999999996,ML,54,12,48.200000000000003,0.20000000000000001,,2006
NCEDCB,,,,0,0,,26,4.0,,70359,,1,37.543999999999997,37.451000000000001,4.0999999999999996,ML,3,12,53.899999999999999,0.20000000000000001,,2006
EMEC,,,,0,0,,31,50.0,,41187,,18,34.310000000000002,32.310000000000002,4.2999999999999998,MW,57,12,1.0,0.0,,2006
NCEDCB,,,,0,0,,5,30.0,,70361,,1,35.735999999999997,31.312000000000001,4.0999999999999996,ML,2,1,4.8099999999999996,0.20000000000000001,,2007
IRIS,,,,0,0,,5,61.299999999999997,,49919,,1,35.499699999999997,31.411100000000001,4.0999999999999996,MB,2,1,5.0,0.26266666666666666,,2007
NCEDCB,,,,0,265,,7,20.5,,70362,,11,37.214300000000001,36.091999999999999,4.4000000000000004,ML,10,1,35.0,0.20000000000000001,,2007
IRIS,,,,0,0,,16,12.699999999999999,,49899,,21,35.911700000000003,34.406500000000001,4.0,MD,19,1,28.0,0.29999999999999999,,2007
IRIS,,,,0,0,,18,13.1,,49895,,2,37.286099999999998,36.256999999999998,4.0,MD,21,1,42.0,0.29999999999999999,,2007
NCEDCB,,,,0,189,,18,54.899999999999999,,70366,,19,35.295000000000002,31.251000000000001,4.5999999999999996,MB,57,1,55.530000000000001,0.26266666666666666,,2007
IRIS,,,,0,0,,22,3.0,,49882,,19,37.469000000000001,38.784999999999997,4.0,MD,56,1,29.0,0.29999999999999999,,2007
IRIS,,,,0,397,,23,5.0,,49878,,23,37.445300000000003,37.078600000000002,4.2000000000000002,MD,37,1,40.0,0.29999999999999999,,2007
IRIS,,,,0,0,,2,25.300000000000001,,49853,,15,36.290599999999998,34.115400000000001,4.2000000000000002,MB,46,2,17.0,0.26266666666666666,,2007
NCEDCB,,,,0,30,,3,27.399999999999999,,70374,,7,36.945999999999998,35.459600000000002,6.0,ML,3,2,0.0,0.20000000000000001,,2007
IRIS,,,,0,0,,7,97.299999999999997,,49841,,2,37.113,30.418099999999999,4.2000000000000002,MB,36,2,35.0,0.26266666666666666,,2007
NCEDCB,,,,0,0,,7,56.299999999999997,,70375,,5,36.570999999999998,29.954799999999999,4.5,MB,25,2,14.0,0.26266666666666666,,2007
GII,,,,0,537,,9,9.0,,44414,,22,31.0975,35.515300000000003,4.0,MD,12,2,8.7520000000000007,0.29999999999999999,,2007
IRIS,,,,0,0,,10,0.29999999999999999,,49832,,0,36.690100000000001,35.995199999999997,4.0,MD,0,2,18.0,0.29999999999999999,,2007
IRIS,,,,0,0,,10,5.4000000000000004,,49828,,21,37.328299999999999,36.889699999999998,4.0999999999999996,MD,41,2,46.0,0.29999999999999999,,2007
NCEDCB,,,,0,0,,14,91.799999999999997,,70379,,5,36.930999999999997,30.680800000000001,4.5,MD,39,2,24.0,0.29999999999999999,,2007
NCEDCB,,,,0,225,,22,16.600000000000001,,70383,,20,37.451000000000001,35.848999999999997,4.5,ML,49,2,26.0,0.20000000000000001,,2007
IRIS,,,,0,0,,23,15.9,,49798,,16,27.7361,34.637900000000002,4.0999999999999996,MB,3,2,27.0,0.26266666666666666,,2007
IRIS,,,,0,0,,6,4.4000000000000004,,49785,,1,37.357199999999999,32.536499999999997,4.2999999999999998,MB,48,3,1.0,0.26266666666666666,,2007
IRIS,,,,0,0,,9,18.899999999999999,,49779,,9,34.765799999999999,32.923900000000003,4.2000000000000002,MD,29,3,30.0,0.29999999999999999,,2007
IRIS,,,,0,0,,11,7.5,,49771,,18,35.759300000000003,39.819800000000001,4.2999999999999998,MD,5,3,4.0,0.29999999999999999,,2007
NCEDCB,,,,0,266,,11,6.2999999999999998,,70386,,20,36.557000000000002,35.875999999999998,4.4000000000000004,MD,11,3,47.770000000000003,0.29999999999999999,,2007
IRIS,,,,0,0,,13,5.2000000000000002,,49765,,11,35.379300000000001,39.881100000000004,4.2999999999999998,MD,1,3,2.0,0.29999999999999999,,2007
IRIS,,,,0,0,,14,10.0,,49759,,23,36.108400000000003,30.277000000000001,4.0,MD,42,3,54.0,0.29999999999999999,,2007
IRIS,,,,0,398,,22,23.199999999999999,,49750,,7,35.818899999999999,31.4009,4.2000000000000002,MB,9,3,19.0,0.26266666666666666,,2007
IRIS,,,,0,0,,24,5.2000000000000002,,49743,,10,35.589700000000001,31.304300000000001,4.0,MB,47,3,21.0,0.26266666666666666,,2007
IRIS,,,,0,0,,28,1.3999999999999999,,49731,,8,36.703099999999999,30.513500000000001,4.2999999999999998,MD,1,3,13.0,0.29999999999999999,,2007
IRIS,,,,0,0,,7,10.0,,49715,,17,30.247599999999998,30.3401,4.0999999999999996,MB,42,4,15.0,0.26266666666666666,,2007
GII,,,,0,0,,13,6.0,,44420,,22,27.7075,34.855400000000003,4.2999999999999998,MB,2,4,13.43,0.26266666666666666,,2007
IRIS,,,,0,0,,13,8.1999999999999993,,49699,,23,27.882999999999999,34.848999999999997,4.0999999999999996,ML,31,4,33.0,0.20000000000000001,,2007
IRIS,,,,0,538,,20,10.0,,49691,,7,32.484999999999999,31.971299999999999,4.0,MB,25,4,27.0,0.26266666666666666,,2007
IRIS,,,,0,0,,20,4.5,,49690,,7,35.748800000000003,31.7927,4.2000000000000002,MD,41,4,50.0,0.29999999999999999,,2007
IRIS,,,,0,0,,22,43.600000000000001,,49686,,12,35.781599999999997,29.959900000000001,4.4000000000000004,MB,52,4,7.0,0.26266666666666666,,2007
NCEDCB,,,,0,0,,22,45.200000000000003,,70392,,15,34.737000000000002,33.103999999999999,4.0999999999999996,MB,37,4,39.479999999999997,0.26266666666666666,,2007
NCEDCB,,,,0,0,,25,22.0,,70393,,21,34.512,32.018999999999998,4.0,ML,37,4,19.280000000000001,0.20000000000000001,,2007
IRIS,,,,0,0,,30,14.5,,49674,,15,35.706099999999999,31.431999999999999,4.0,MD,39,4,30.0,0.29999999999999999,,2007
IRIS,,,,0,0,,5,7.2000000000000002,,49661,,22,36.607900000000001,36.606099999999998,4.2999999999999998,MD,8,5,7.0,0.29999999999999999,,2007
IRIS,,,,0,0,,8,14.300000000000001,,49650,,19,36.866599999999998,35.931199999999997,4.0,MD,56,5,37.0,0.29999999999999999,,2007
NCEDCB,,,,0,0,,9,10.0,,70397,,18,26.672000000000001,34.978999999999999,4.5999999999999996,MB,45,5,19.77,0.26266666666666666,,2007
NCEDCB,,,,0,0,,12,7.5999999999999996,,70398,,13,36.386000000000003,35.634,4.2000000000000002,ML,6,5,40.0,0.20000000000000001,,2007
NCEDCB,,,,0,322,,14,6.5,,70399,,23,37.531999999999996,35.709000000000003,4.2999999999999998,ML,3,5,49.590000000000003,0.20000000000000001,,2007
IRIS,,,,0,0,,17,10.0,,49633,,4,26.822800000000001,35.204300000000003,4.2999999999999998,MB,28,5,42.0,0.26266666666666666,,2007
NCEDCB,,,,0,0,,18,6.4000000000000004,,70400,,23,37.314,33.283999999999999,4.5,MB,27,5,44.0,0.26266666666666666,,2007
IRIS,,,,0,0,,20,10.0,,49627,,22,27.175999999999998,33.650500000000001,4.2999999999999998,MB,1,5,45.0,0.26266666666666666,,2007
IRIS,,,,0,0,,22,31.800000000000001,,49626,,1,36.625799999999998,34.306899999999999,4.0999999999999996,MD,32,5,53.0,0.29999999999999999,,2007
IRIS,,,,0,0,,30,8.9000000000000004,,49617,,9,37.278599999999997,36.351500000000001,4.0,MD,17,5,28.0,0.29999999999999999,,2007
IRIS,,,,0,0,,6,0.90000000000000002,,49609,,15,37.315899999999999,33.359699999999997,4.0,MD,41,6,39.0,0.29999999999999999,,2007
IRIS,,,,0,0,,7,57.899999999999999,,49606,,1,34.888500000000001,33.475999999999999,4.0999999999999996,MD,7,6,6.0,0.29999999999999999,,2007
IRIS,,,,0,540,,11,5.0,,49594,,13,34.730699999999999,32.738,4.0,MD,24,6,53.0,0.29999999999999999,,2007
IRIS,,,,0,323,,13,6.9000000000000004,,49591,,21,35.988799999999998,35.753999999999998,4.2999999999999998,MB,54,6,36.0,0.26266666666666666,,2007
NCEDCB,,,,0,0,,17,10.0,,70402,,23,35.399999999999999,40.338000000000001,4.2000000000000002,MB,1,6,24.41,0.26266666666666666,,2007
IRIS,,,,0,0,,25,10.199999999999999,,49566,,3,36.976100000000002,35.845199999999998,4.0999999999999996,MD,54,6,43.0,0.29999999999999999,,2007
IRIS,,,,0,541,,25,6.7999999999999998,,49564,,7,28.6892,34.768500000000003,4.0,ML,18,6,9.0,0.20000000000000001,,2007
IRIS,,,,0,0,,27,5.0,,49560,,8,37.453600000000002,31.222899999999999,4.0,MD,42,6,21.0,0.29999999999999999,,2007
IRIS,,,,0,399,,1,13.0,,49551,,9,35.899000000000001,30.940000000000001,4.2000000000000002,MD,10,7,53.0,0.29999999999999999,,2007
IRIS,,,,0,324,,1,14.4,,49548,,23,37.457900000000002,35.720100000000002,4.2999999999999998,MD,2,7,11.0,0.29999999999999999,,2007
IRIS,,,,0,0,,15,29.699999999999999,,49527,,9,37.512099999999997,35.817100000000003,4.2999999999999998,MD,28,7,1.0,0.29999999999999999,,2007
IRIS,,,,0,0,,16,13.5,,49524,,21,36.086599999999997,31.1736,4.0999999999999996,ML,30,7,7.0,0.20000000000000001,,2007
IRIS,,,,0,267,,20,8.0999999999999996,,49521,,8,36.284700000000001,39.918999999999997,4.4000000000000004,MD,7,7,31.0,0.29999999999999999,,2007
IRIS,,,,0,0,,22,22.0,,49514,,23,37.356999999999999,35.304000000000002,4.0,MD,12,7,5.0,0.29999999999999999,,2007
IRIS,,,,0,0,,24,35.0,,49511,,0,35.646900000000002,32.189399999999999,4.2999999999999998,MD,25,7,5.0,0.29999999999999999,,2007
IRIS,,,,0,542,,25,5.0,,49508,,19,37.191800000000001,30.490100000000002,4.0,MD,39,7,59.0,0.29999999999999999,,2007
IRIS,,,,0,50,,26,59.200000000000003,,49504,,9,34.968200000000003,33.134500000000003,5.7000000000000002,MS,28,7,17.0,0.17000000000000001,,2007
GII,,,,0,0,,26,6.0,,44433,,9,34.664700000000003,33.402000000000001,4.2000000000000002,MB,28,7,20.93,0.26266666666666666,,2007
GII,,,,0,0,,29,10.0,,44434,,0,34.418100000000003,32.840299999999999,4.2999999999999998,MD,6,7,39.622999999999998,0.29999999999999999,,2007
NCEDCB,,,,0,0,,4,14.4,,70406,,22,35.981999999999999,30.809000000000001,4.0,MD,36,8,58.0,0.29999999999999999,,2007
IRIS,,,,0,0,,6,6.7000000000000002,,49483,,4,34.578000000000003,34.192500000000003,4.2000000000000002,MD,26,8,29.0,0.29999999999999999,,2007
NCEDCB,,,,0,0,,6,10.4,,70407,,5,36.030000000000001,31.390999999999998,4.2999999999999998,MB,26,8,4.0,0.26266666666666666,,2007
GII,,,,0,0,,10,10.0,,44436,,22,33.503300000000003,34.869300000000003,4.2000000000000002,MD,26,8,27.271000000000001,0.29999999999999999,,2007
IRIS,,,,0,0,,11,5.5,,49477,,0,34.668900000000001,32.3003,4.2000000000000002,MB,15,8,20.0,0.26266666666666666,,2007
IRIS,,,,0,0,,12,10.0,,49475,,19,36.735599999999998,35.684699999999999,4.0,MD,1,8,14.0,0.29999999999999999,,2007
IRIS,,,,0,0,,16,15.300000000000001,,49467,,2,36.961799999999997,35.945900000000002,4.0999999999999996,MD,3,8,42.0,0.29999999999999999,,2007
IRIS,,,,0,0,,17,16.399999999999999,,49465,,6,35.701900000000002,30.989699999999999,4.2000000000000002,MB,9,8,17.0,0.26266666666666666,,2007
