Agency,ErrorStrike,SemiMajor90,SemiMinor90,cluster_flag,cluster_index,comment,day,depth,depthError,eventID,flag,hour,latitude,longitude,magnitude,magnitudeType,minute,month,second,sigmaMagnitude,timeError,year
NCEDCB,,,,0,315,,22,4.0,,70257,,14,36.671999999999997,34.765000000000001,4.5,ML,26,1,21.780000000000001,0.20000000000000001,,2006
NCEDCB,,,,0,489,,24,10.0,,70258,,17,36.610999999999997,30.547999999999998,4.2999999999999998,MB,0,1,10.4,0.26266666666666666,,2006
NCEDCB,,,,0,838,,25,30.0,,70259,,0,37.162999999999997,30.286999999999999,4.0999999999999996,MD,4,1,6.0,0.29999999999999999,,2006
NCEDCB,,,,0,490,,29,10.0,,70261,,23,32.136000000000003,30.754999999999999,4.2999999999999998,ML,46,1,33.670000000000002,0.20000000000000001,,2006
GII,,,,0,144,,2,5.0,,44378,,9,27.242799999999999,34.903799999999997,5.0,MB,49,2,41.679000000000002,0.26266666666666666,,2006
NCEDCB,,,,0,89,,2,2.0,,70262,,9,27.884,34.411000000000001,5.4000000000000004,ML,49,2,49.899999999999999,0.20000000000000001,,2006
IRIS,,,,0,687,,3,1.1000000000000001,,50578,,6,35.7102,31.345600000000001,4.2000000000000002,MD,18,2,26.0,0.29999999999999999,,2006
GII,,,,0,491,,4,28.0,,44379,,14,34.3887,32.157600000000002,4.2999999999999998,MB,46,2,4.9269999999999996,0.26266666666666666,,2006
NCEDCB,,,,0,839,,21,24.0,,70264,,0,35.965000000000003,35.982999999999997,4.0999999999999996,ML,40,2,23.0,0.20000000000000001,,2006
IRIS,,,,0,688,,8,3.0,,50518,,23,37.234999999999999,34.530999999999999,4.2000000000000002,MD,23,3,7.0,0.29999999999999999,,2006
NCEDCB,,,,0,379,,15,6.2000000000000002,,70272,,21,37.451999999999998,37.600000000000001,4.4000000000000004,ML,6,3,42.0,0.20000000000000001,,2006
GII,,,,0,967,,19,5.0,,44381,,4,33.145800000000001,35.532299999999999,4.0,MD,44,3,28.960999999999999,0.29999999999999999,,2006
EMEC,,,,0,145,,29,10.0,,40686,,22,35.299999999999997,35.439999999999998,5.0,MW,5,3,1.0,0.0,,2006
GII,,,,0,492,,11,5.0,,44386,,5,34.150700000000001,35.275599999999997,4.2999999999999998,MD,21,4,10.85,0.29999999999999999,,2006
IRIS,,,,0,689,,17,6.2000000000000002,,50415,,20,37.198500000000003,39.142400000000002,4.2000000000000002,MD,11,4,49.0,0.29999999999999999,,2006
NCEDCB,,,,0,493,,23,15.6,,70279,,4,37.493000000000002,36.804000000000002,4.2999999999999998,ML,0,4,29.0,0.20000000000000001,,2006
NCEDCB,,,,0,380,,23,114.40000000000001,,70280,,21,37.198999999999998,30.734200000000001,4.4000000000000004,MD,4,4,21.0,0.29999999999999999,,2006
IRIS,,,,0,0,,29,20.0,,50398,,0,36.334899999999998,31.391200000000001,4.0,MD,34,4,44.0,0.29999999999999999,,2006
IRIS,,,,0,968,,14,15.0,,50367,,1,37.610599999999998,36.115000000000002,4.0,MD,22,5,21.0,0.29999999999999999,,2006
IRIS,,,,0,381,,23,14.300000000000001,,50346,,16,36.370199999999997,35.782800000000002,4.4000000000000004,MD,59,5,37.0,0.29999999999999999,,2006
NCEDCB,,,,0,969,,4,68.0,,70288,,1,35.143000000000001,32.716999999999999,4.0,MD,44,6,29.0,0.29999999999999999,,2006
NCEDCB,,,,0,690,,19,72.599999999999994,,70294,,23,37.082999999999998,30.082999999999998,4.2000000000000002,MD,6,6,50.0,0.29999999999999999,,2006
NCEDCB,,,,0,841,,30,25.0,,70298,,4,34.344000000000001,32.006999999999998,4.0999999999999996,ML,48,6,33.039999999999999,0.20000000000000001,,2006
NCEDCB,,,,0,0,,1,53.399999999999999,,70301,,11,34.908000000000001,30.603999999999999,4.2999999999999998,MB,26,7,32.060000000000002,0.26266666666666666,,2006
NCEDCB,,,,0,494,,24,6.9000000000000004,,70311,,23,37.506999999999998,38.683999999999997,4.2999999999999998,ML,4,7,57.0,0.20000000000000001,,2006
NCEDCB,,,,0,55,,30,10.0,,70313,,1,26.256,35.561,5.7000000000000002,MS,54,7,55.850000000000001,0.17000000000000001,,2006
NCEDCB,,,,0,971,,6,25.0,,70314,,0,34.078000000000003,34.122999999999998,4.0,ML,57,8,17.739999999999998,0.20000000000000001,,2006
IRIS,,,,0,972,,13,16.300000000000001,,50170,,7,36.311900000000001,36.421399999999998,4.0,MD,9,8,27.0,0.29999999999999999,,2006
NCEDCB,,,,0,383,,14,67.700000000000003,,70317,,12,35.904000000000003,30.934000000000001,4.4000000000000004,MD,18,8,25.0,0.29999999999999999,,2006
IRIS,,,,0,691,,29,35.0,,50144,,20,34.419800000000002,32.145200000000003,4.2000000000000002,MD,15,8,47.0,0.29999999999999999,,2006
IRIS,,,,0,316,,31,13.0,,50139,,3,35.118200000000002,38.198,4.5,ML,7,8,24.0,0.20000000000000001,,2006
IRIS,,,,0,384,,31,10.0,,50137,,11,29.821100000000001,36.276200000000003,4.4000000000000004,MB,24,8,48.0,0.26266666666666666,,2006
NCEDCB,,,,0,317,,9,1.0,,70322,,4,32.020000000000003,35.490000000000002,4.5,MB,58,9,8.0,0.26266666666666666,,2006
IRIS,,,,0,973,,26,5.0,,50086,,2,37.5139,36.323700000000002,4.0,MD,9,9,56.0,0.29999999999999999,,2006
GII,,,,0,0,,26,24.0,,44399,,5,33.430399999999999,34.569899999999997,4.0999999999999996,MD,29,9,7.1349999999999998,0.29999999999999999,,2006
IRIS,,,,0,974,,27,20.0,,50081,,0,36.289900000000003,32.524500000000003,4.0,MD,42,9,32.0,0.29999999999999999,,2006
NCEDCB,,,,0,90,,29,16.300000000000001,,70331,,9,36.850000000000001,32.316000000000003,5.4000000000000004,MS,42,9,9.0,0.17000000000000001,,2006
IRIS,,,,0,495,,4,10.5,,50075,,16,36.017899999999997,35.816899999999997,4.2999999999999998,MD,43,10,35.0,0.29999999999999999,,2006
EMEC,,,,0,195,,15,45.0,,41060,,1,34.869999999999997,33.93,4.7999999999999998,MW,35,10,1.0,0.0,,2006
IRIS,,,,0,692,,15,79.799999999999997,,50056,,11,35.620199999999997,31.671500000000002,4.2000000000000002,MD,31,10,10.0,0.29999999999999999,,2006
IRIS,,,,0,843,,22,9.4000000000000004,,50042,,12,36.892899999999997,38.5334,4.0999999999999996,MD,18,10,45.0,0.29999999999999999,,2006
IRIS,,,,0,0,,26,4.7000000000000002,,50040,,20,35.884700000000002,36.388800000000003,4.0,MD,8,10,44.0,0.29999999999999999,,2006
NCEDCB,,,,0,0,,8,1.5,,70340,,4,28.609000000000002,31.646999999999998,4.5,MB,32,11,9.9900000000000002,0.26266666666666666,,2006
IRIS,,,,0,0,,21,107.0,,50008,,5,37.003999999999998,31.609999999999999,4.0,MD,40,11,5.0,0.29999999999999999,,2006
GII,,,,0,496,,28,17.0,,44408,,22,34.508600000000001,32.134399999999999,4.2999999999999998,MB,4,11,32.408999999999999,0.26266666666666666,,2006
IRIS,,,,0,0,,10,3.2999999999999998,,49980,,21,36.280900000000003,38.696399999999997,4.2999999999999998,MD,22,12,44.0,0.29999999999999999,,2006
IRIS,,,,0,977,,17,5.0,,49969,,19,36.788499999999999,33.745399999999997,4.0,MD,46,12,35.0,0.29999999999999999,,2006
IRIS,,,,0,0,,16,12.699999999999999,,49899,,21,35.911700000000003,34.406500000000001,4.0,MD,19,1,28.0,0.29999999999999999,,2007
IRIS,,,,0,978,,18,13.1,,49895,,2,37.286099999999998,36.256999999999998,4.0,MD,21,1,42.0,0.29999999999999999,,2007
NCEDCB,,,,0,258,,18,54.899999999999999,,70366,,19,35.295000000000002,31.251000000000001,4.5999999999999996,MB,57,1,55.530000000000001,0.26266666666666666,,2007
IRIS,,,,0,979,,22,3.0,,49882,,19,37.469000000000001,38.784999999999997,4.0,MD,56,1,29.0,0.29999999999999999,,2007
IRIS,,,,0,695,,23,5.0,,49878,,23,37.445300000000003,37.078600000000002,4.2000000000000002,MD,37,1,40.0,0.29999999999999999,,2007
IRIS,,,,0,696,,2,25.300000000000001,,49853,,15,36.290599999999998,34.115400000000001,4.2000000000000002,MB,46,2,17.0,0.26266666666666666,,2007
NCEDCB,,,,0,34,,3,27.399999999999999,,70374,,7,36.945999999999998,35.459600000000002,6.0,ML,3,2,0.0,0.20000000000000001,,2007
NCEDCB,,,,0,319,,7,56.299999999999997,,70375,,5,36.570999999999998,29.954799999999999,4.5,MB,25,2,14.0,0.26266666666666666,,2007
GII,,,,0,980,,9,9.0,,44414,,22,31.0975,35.515300000000003,4.0,MD,12,2,8.7520000000000007,0.29999999999999999,,2007
NCEDCB,,,,0,320,,14,91.799999999999997,,70379,,5,36.930999999999997,30.680800000000001,4.5,MD,39,2,24.0,0.29999999999999999,,2007
IRIS,,,,0,498,,11,7.5,,49771,,18,35.759300000000003,39.819800000000001,4.2999999999999998,MD,5,3,4.0,0.29999999999999999,,2007
IRIS,,,,0,697,,22,23.199999999999999,,49750,,7,35.818899999999999,31.4009,4.2000000000000002,MB,9,3,19.0,0.26266666666666666,,2007
IRIS,,,,0,0,,7,10.0,,49715,,17,30.247599999999998,30.3401,4.0999999999999996,MB,42,4,15.0,0.26266666666666666,,2007
GII,,,,0,499,,13,6.0,,44420,,22,27.7075,34.855400000000003,4.2999999999999998,MB,2,4,13.43,0.26266666666666666,,2007
IRIS,,,,0,981,,20,10.0,,49691,,7,32.484999999999999,31.971299999999999,4.0,MB,25,4,27.0,0.26266666666666666,,2007
IRIS,,,,0,387,,22,43.600000000000001,,49686,,12,35.781599999999997,29.959900000000001,4.4000000000000004,MB,52,4,7.0,0.26266666666666666,,2007
NCEDCB,,,,0,983,,25,22.0,,70393,,21,34.512,32.018999999999998,4.0,ML,37,4,19.280000000000001,0.20000000000000001,,2007
IRIS,,,,0,500,,5,7.2000000000000002,,49661,,22,36.607900000000001,36.606099999999998,4.2999999999999998,MD,8,5,7.0,0.29999999999999999,,2007
NCEDCB,,,,0,259,,9,10.0,,70397,,18,26.672000000000001,34.978999999999999,4.5999999999999996,MB,45,5,19.77,0.26266666666666666,,2007
NCEDCB,,,,0,321,,18,6.4000000000000004,,70400,,23,37.314,33.283999999999999,4.5,MB,27,5,44.0,0.26266666666666666,,2007
IRIS,,,,0,0,,20,10.0,,49627,,22,27.175999999999998,33.650500000000001,4.2999999999999998,MB,1,5,45.0,0.26266666666666666,,2007
IRIS,,,,0,0,,22,31.800000000000001,,49626,,1,36.625799999999998,34.306899999999999,4.0999999999999996,MD,32,5,53.0,0.29999999999999999,,2007
IRIS,,,,0,985,,30,8.9000000000000004,,49617,,9,37.278599999999997,36.351500000000001,4.0,MD,17,5,28.0,0.29999999999999999,,2007
IRIS,,,,0,502,,13,6.9000000000000004,,49591,,21,35.988799999999998,35.753999999999998,4.2999999999999998,MB,54,6,36.0,0.26266666666666666,,2007
NCEDCB,,,,0,0,,17,10.0,,70402,,23,35.399999999999999,40.338000000000001,4.2000000000000002,MB,1,6,24.41,0.26266666666666666,,2007
IRIS,,,,0,986,,25,6.7999999999999998,,49564,,7,28.6892,34.768500000000003,4.0,ML,18,6,9.0,0.20000000000000001,,2007
IRIS,,,,0,987,,27,5.0,,49560,,8,37.453600000000002,31.222899999999999,4.0,MD,42,6,21.0,0.29999999999999999,,2007
IRIS,,,,0,505,,15,29.699999999999999,,49527,,9,37.512099999999997,35.817100000000003,4.2999999999999998,MD,28,7,1.0,0.29999999999999999,,2007
IRIS,,,,0,388,,20,8.0999999999999996,,49521,,8,36.284700000000001,39.918999999999997,4.4000000000000004,MD,7,7,31.0,0.29999999999999999,,2007
IRIS,,,,0,506,,24,35.0,,49511,,0,35.646900000000002,32.189399999999999,4.2999999999999998,MD,25,7,5.0,0.29999999999999999,,2007
IRIS,,,,0,988,,25,5.0,,49508,,19,37.191800000000001,30.490100000000002,4.0,MD,39,7,59.0,0.29999999999999999,,2007
IRIS,,,,0,56,,26,59.200000000000003,,49504,,9,34.968200000000003,33.134500000000003,5.7000000000000002,MS,28,7,17.0,0.17000000000000001,,2007
GII,,,,0,0,,29,10.0,,44434,,0,34.418100000000003,32.840299999999999,4.2999999999999998,MD,6,7,39.622999999999998,0.29999999999999999,,2007
IRIS,,,,0,698,,6,6.7000000000000002,,49483,,4,34.578000000000003,34.192500000000003,4.2000000000000002,MD,26,8,29.0,0.29999999999999999,,2007
NCEDCB,,,,0,507,,6,10.4,,70407,,5,36.030000000000001,31.390999999999998,4.2999999999999998,MB,26,8,4.0,0.26266666666666666,,2007
GII,,,,0,0,,10,10.0,,44436,,22,33.503300000000003,34.869300000000003,4.2000000000000002,MD,26,8,27.271000000000001,0.29999999999999999,,2007
IRIS,,,,0,699,,11,5.5,,49477,,0,34.668900000000001,32.3003,4.2000000000000002,MB,15,8,20.0,0.26266666666666666,,2007
IRIS,,,,0,700,,17,16.399999999999999,,49465,,6,35.701900000000002,30.989699999999999,4.2000000000000002,MB,9,8,17.0,0.26266666666666666,,2007
KOERI,,,,0,0,,25,9.1999999999999993,,62330,,16,35.866500000000002,33.576000000000001,4.0,MD,27,8,48.710000000000001,0.29999999999999999,,2007
IRIS,,,,0,0,,31,4.5999999999999996,,49442,,15,37.747,36.314399999999999,4.0999999999999996,MD,29,8,55.0,0.29999999999999999,,2007
NCEDCB,,,,0,846,,7,7.2000000000000002,,70420,,18,37.579999999999998,29.997,4.0999999999999996,ML,50,9,57.869999999999997,0.20000000000000001,,2007
IRIS,,,,0,508,,13,10.0,,49419,,2,31.812799999999999,31.7285,4.2999999999999998,MB,35,9,34.0,0.26266666666666666,,2007
IRIS,,,,0,226,,15,10.800000000000001,,49413,,23,37.791600000000003,36.9407,4.7000000000000002,MB,28,9,49.0,0.26266666666666666,,2007
GII,,,,0,989,,30,15.0,,44450,,20,28.202200000000001,33.3386,4.0,MD,39,9,13.166,0.29999999999999999,,2007
IRIS,,,,0,703,,14,5.0,,49367,,17,37.127400000000002,36.298699999999997,4.2000000000000002,MD,58,10,34.0,0.29999999999999999,,2007
IRIS,,,,0,0,,30,10.0,,49334,,14,30.043800000000001,30.830500000000001,4.2000000000000002,MB,43,10,0.0,0.26266666666666666,,2007
NCEDCB,,,,0,131,,3,88.099999999999994,,70429,,3,36.808999999999997,31.130700000000001,5.0999999999999996,MD,43,11,6.0,0.29999999999999999,,2007
IRIS,,,,0,510,,13,35.0,,49311,,19,32.182600000000001,31.219200000000001,4.2999999999999998,MB,45,11,19.0,0.26266666666666666,,2007
IRIS,,,,0,511,,15,10.0,,49303,,21,36.985500000000002,34.456000000000003,4.2999999999999998,ML,35,11,34.0,0.20000000000000001,,2007
IRIS,,,,0,0,,17,3.5,,49300,,4,37.7485,30.572500000000002,4.0,MD,29,11,38.0,0.29999999999999999,,2007
GII,,,,0,847,,22,10.0,,44457,,9,34.5336,32.4193,4.0999999999999996,MD,3,11,52.841999999999999,0.29999999999999999,,2007
NCEDCB,,,,0,0,,22,39.0,,70433,,18,36.200000000000003,29.960000000000001,4.2000000000000002,MD,59,11,25.399999999999999,0.29999999999999999,,2007
GII,,,,0,512,,23,13.0,,44458,,22,31.861000000000001,34.944499999999998,4.2999999999999998,MB,19,11,54.340000000000003,0.26266666666666666,,2007
IRIS,,,,0,0,,26,35.0,,49272,,15,35.3307,30.252400000000002,4.2000000000000002,MB,49,11,35.0,0.26266666666666666,,2007
IRIS,,,,0,0,,29,8.0,,49265,,4,36.161999999999999,38.216000000000001,4.0999999999999996,MD,53,11,9.0,0.29999999999999999,,2007
GII,,,,0,513,,2,9.0,,44461,,7,31.672699999999999,35.552700000000002,4.2999999999999998,MB,38,12,14.208,0.26266666666666666,,2007
IRIS,,,,0,0,,10,10.0,,49242,,6,28.160499999999999,34.556800000000003,4.2999999999999998,MB,27,12,11.0,0.26266666666666666,,2007
NCEDCB,,,,0,261,,11,1.0,,70446,,8,28.84,34.869999999999997,4.5999999999999996,MD,38,12,8.9000000000000004,0.29999999999999999,,2007
NCEDCB,,,,0,704,,23,3.1000000000000001,,70452,,17,37.024999999999999,32.406999999999996,4.2000000000000002,MD,44,12,6.0,0.29999999999999999,,2007
IRIS,,,,0,849,,26,5.2000000000000002,,49184,,20,37.168900000000001,36.970500000000001,4.0999999999999996,ML,41,12,41.0,0.20000000000000001,,2007
IRIS,,,,0,850,,30,10.0,,49175,,1,35.251100000000001,37.702399999999997,4.0999999999999996,MD,36,12,46.0,0.29999999999999999,,2007
NCEDCB,,,,0,515,,1,5.0,,70454,,0,37.569000000000003,35.743000000000002,4.2999999999999998,MB,21,1,41.0,0.26266666666666666,,2008
IRIS,,,,0,705,,19,10.0,,49119,,13,35.509599999999999,31.317599999999999,4.2000000000000002,MB,55,1,18.0,0.26266666666666666,,2008
IRIS,,,,0,852,,22,4.0999999999999996,,49108,,18,36.506399999999999,31.752700000000001,4.0999999999999996,MD,15,1,11.0,0.29999999999999999,,2008
IRIS,,,,0,990,,25,10.0,,49101,,2,36.402200000000001,40.793300000000002,4.0,MD,45,1,44.0,0.29999999999999999,,2008
GII,,,,0,132,,15,3.0,,44475,,10,33.327100000000002,35.405900000000003,5.0999999999999996,MB,36,2,17.239000000000001,0.26266666666666666,,2008
NCEDCB,,,,0,324,,19,9.9000000000000004,,70459,,3,35.982999999999997,31.57,4.5,ML,58,2,57.0,0.20000000000000001,,2008
IRIS,,,,0,708,,21,3.1000000000000001,,49022,,9,37.597200000000001,38.505699999999997,4.2000000000000002,ML,9,2,24.0,0.20000000000000001,,2008
IRIS,,,,0,709,,27,9.5,,49002,,3,35.624499999999998,39.722200000000001,4.2000000000000002,ML,28,2,21.0,0.20000000000000001,,2008
IRIS,,,,0,710,,13,54.799999999999997,,48935,,11,35.108899999999998,33.8566,4.2000000000000002,MD,4,3,4.0,0.29999999999999999,,2008
IRIS,,,,0,519,,17,10.0,,48922,,23,30.119700000000002,31.4436,4.2999999999999998,ML,33,3,6.0,0.20000000000000001,,2008
GII,,,,0,0,,20,10.0,,44483,,9,27.650600000000001,34.700200000000002,4.2000000000000002,MD,6,3,34.75,0.29999999999999999,,2008
GII,,,,0,854,,20,32.0,,44484,,23,34.391500000000001,32.151299999999999,4.0999999999999996,MD,3,3,1.202,0.29999999999999999,,2008
GII,,,,0,520,,23,10.0,,44485,,23,27.347300000000001,35.2423,4.2999999999999998,MB,54,3,39.484000000000002,0.26266666666666666,,2008
IRIS,,,,0,0,,24,5.0,,48904,,19,37.137799999999999,40.110399999999998,4.0,MD,45,3,15.0,0.29999999999999999,,2008
NCEDCB,,,,0,992,,26,77.599999999999994,,70468,,21,37.122999999999998,30.231000000000002,4.0,MD,16,3,15.960000000000001,0.29999999999999999,,2008
IRIS,,,,0,711,,27,0.10000000000000001,,48889,,23,36.476900000000001,34.601500000000001,4.2000000000000002,MD,52,3,48.0,0.29999999999999999,,2008
IRIS,,,,0,712,,28,5.7000000000000002,,48882,,21,37.068100000000001,34.619599999999998,4.2000000000000002,MD,10,3,27.0,0.29999999999999999,,2008
IRIS,,,,0,993,,3,17.600000000000001,,48857,,21,36.031999999999996,30.7288,4.0,MD,51,4,36.0,0.29999999999999999,,2008
NCEDCB,,,,0,0,,5,10.699999999999999,,70473,,5,35.817999999999998,34.603999999999999,4.0999999999999996,ML,17,4,26.0,0.20000000000000001,,2008
IRIS,,,,0,0,,12,10.0,,48829,,1,28.011399999999998,36.953600000000002,4.2999999999999998,MB,30,4,18.0,0.26266666666666666,,2008
IRIS,,,,0,857,,13,12.0,,48828,,1,36.2941,30.1858,4.0999999999999996,ML,5,4,25.0,0.20000000000000001,,2008
GII,,,,0,713,,13,10.0,,44491,,8,31.2822,35.520299999999999,4.2000000000000002,MD,17,4,42.497999999999998,0.29999999999999999,,2008
IRIS,,,,0,263,,23,13.699999999999999,,48796,,2,35.117800000000003,31.519400000000001,4.5999999999999996,MD,3,4,5.0,0.29999999999999999,,2008
NCEDCB,,,,0,522,,3,12.199999999999999,,70478,,3,36.667000000000002,36.5959,4.2999999999999998,MB,20,5,53.0,0.26266666666666666,,2008
IRIS,,,,0,858,,6,1.8,,48760,,4,36.298000000000002,34.026899999999998,4.0999999999999996,MD,28,5,51.0,0.29999999999999999,,2008
IRIS,,,,0,994,,13,13.5,,48740,,5,36.176400000000001,40.432600000000001,4.0,MD,21,5,8.0,0.29999999999999999,,2008
IRIS,,,,0,995,,16,8.0,,48728,,5,37.549199999999999,35.706600000000002,4.0,MD,38,5,21.0,0.29999999999999999,,2008
GII,,,,0,715,,29,15.0,,44497,,6,27.759,33.398299999999999,4.2000000000000002,MB,10,5,43.600999999999999,0.26266666666666666,,2008
GII,,,,0,524,,29,10.0,,44498,,7,27.2864,34.336399999999998,4.2999999999999998,MB,16,5,12.986000000000001,0.26266666666666666,,2008
IRIS,,,,0,525,,29,14.5,,48682,,7,27.958100000000002,34.690800000000003,4.2999999999999998,MB,16,5,23.0,0.26266666666666666,,2008
NCEDCB,,,,0,526,,6,10.0,,70491,,0,34.381999999999998,32.816000000000003,4.2999999999999998,MB,12,6,49.729999999999997,0.26266666666666666,,2008
IRIS,,,,0,861,,19,15.1,,48586,,1,34.881999999999998,32.218899999999998,4.0999999999999996,MB,39,6,46.0,0.26266666666666666,,2008
NCEDCB,,,,0,0,,21,6.2000000000000002,,70506,,17,29.782,30.637,4.7000000000000002,ML,59,6,46.950000000000003,0.20000000000000001,,2008
IRIS,,,,0,998,,3,19.199999999999999,,48538,,5,35.573399999999999,35.512999999999998,4.0,MD,38,7,51.0,0.29999999999999999,,2008
NCEDCB,,,,0,999,,6,29.699999999999999,,70516,,18,34.829000000000001,34.0,4.0,ML,37,7,19.0,0.20000000000000001,,2008
NCEDCB,,,,0,864,,8,10.0,,70517,,1,33.933999999999997,32.511000000000003,4.0999999999999996,ML,35,7,48.630000000000003,0.20000000000000001,,2008
NCEDCB,,,,0,865,,16,25.0,,70518,,0,34.334000000000003,31.901,4.0999999999999996,ML,55,7,49.729999999999997,0.20000000000000001,,2008
IRIS,,,,0,718,,21,106.2,,48496,,1,36.994599999999998,31.122399999999999,4.2000000000000002,ML,20,7,45.0,0.20000000000000001,,2008
IRIS,,,,0,0,,1,27.300000000000001,,48469,,10,35.959099999999999,31.701599999999999,4.0999999999999996,MD,52,8,37.0,0.29999999999999999,,2008
NCEDCB,,,,0,719,,3,4.4000000000000004,,70529,,16,37.179000000000002,29.960999999999999,4.2000000000000002,ML,1,8,18.600000000000001,0.20000000000000001,,2008
IRIS,,,,0,1000,,6,7.7000000000000002,,48460,,21,35.810400000000001,36.388199999999998,4.0,MD,6,8,30.0,0.29999999999999999,,2008
NCEDCB,,,,0,721,,12,5.2000000000000002,,70533,,6,35.759999999999998,31.224,4.2000000000000002,ML,44,8,54.0,0.20000000000000001,,2008
NCEDCB,,,,0,394,,20,5.0,,70537,,11,37.710999999999999,37.463000000000001,4.4000000000000004,MB,1,8,38.0,0.26266666666666666,,2008
NCEDCB,,,,0,722,,25,35.0,,70539,,15,37.481000000000002,35.767000000000003,4.2000000000000002,MD,51,8,29.300000000000001,0.29999999999999999,,2008
IRIS,,,,0,0,,26,16.399999999999999,,48407,,6,36.019199999999998,37.761200000000002,4.0,MD,20,8,23.0,0.29999999999999999,,2008
NCEDCB,,,,0,147,,3,5.7000000000000002,,70540,,2,37.506999999999998,38.503,5.0,MWC,22,9,47.0,0.0,,2008
GII,,,,0,0,,10,5.0,,44513,,1,27.7774,33.152299999999997,4.2000000000000002,MB,58,9,25.228000000000002,0.26266666666666666,,2008
IRIS,,,,0,1002,,24,5.0,,48328,,14,37.756700000000002,30.48,4.0,MD,20,9,2.0,0.29999999999999999,,2008
IRIS,,,,0,531,,28,53.899999999999999,,48323,,11,36.6143,30.0855,4.2999999999999998,MB,32,9,14.0,0.26266666666666666,,2008
IRIS,,,,0,0,,2,30.0,,48319,,20,35.251300000000001,31.189599999999999,4.0,MD,18,10,48.0,0.29999999999999999,,2008
NCEDCB,,,,0,534,,19,26.199999999999999,,70558,,14,34.859000000000002,33.970999999999997,4.2999999999999998,MB,7,10,59.68,0.26266666666666666,,2008
NCEDCB,,,,0,535,,19,100.59999999999999,,70560,,22,37.055999999999997,30.344000000000001,4.2999999999999998,MB,20,10,51.0,0.26266666666666666,,2008
NCEDCB,,,,0,537,,23,10.0,,70561,,1,26.902000000000001,34.712000000000003,4.2999999999999998,MB,52,10,47.189999999999998,0.26266666666666666,,2008
IRIS,,,,0,869,,25,11.300000000000001,,48257,,21,36.066299999999998,35.785499999999999,4.0999999999999996,MD,40,10,35.0,0.29999999999999999,,2008
IRIS,,,,0,870,,28,55.0,,48250,,22,34.366799999999998,32.185600000000001,4.0999999999999996,ML,13,10,52.0,0.20000000000000001,,2008
IRIS,,,,0,331,,29,6.5999999999999996,,48248,,23,35.981900000000003,31.242000000000001,4.5,MD,20,10,43.0,0.29999999999999999,,2008
IRIS,,,,0,975,,4,12.5,,48231,,21,33.298699999999997,35.459899999999998,4.0,ML,48,11,14.0,0.20000000000000001,,2008
IRIS,,,,0,0,,9,37.799999999999997,,48211,,5,34.906700000000001,30.753499999999999,4.0,MB,16,11,46.0,0.26266666666666666,,2008
IRIS,,,,0,0,,2,2.6000000000000001,,48158,,23,37.124000000000002,32.724899999999998,4.2999999999999998,ML,14,12,13.0,0.20000000000000001,,2008
IRIS,,,,0,334,,23,1.2,,48110,,16,37.1355,39.070300000000003,4.5,MD,4,12,30.0,0.29999999999999999,,2008
IRIS,,,,0,1006,,25,10.0,,48106,,16,35.906700000000001,31.8279,4.0,MD,34,12,53.0,0.29999999999999999,,2008
IRIS,,,,0,872,,26,2.0,,48104,,7,34.685499999999998,33.090499999999999,4.0999999999999996,ML,35,12,40.0,0.20000000000000001,,2008
NCEDCB,,,,0,400,,12,10.0,,70570,,2,34.139000000000003,33.058999999999997,4.4000000000000004,MB,4,1,35.07,0.26266666666666666,,2009
IRIS,,,,0,873,,13,14.300000000000001,,48060,,10,36.552199999999999,40.222299999999997,4.0999999999999996,MD,54,1,1.0,0.29999999999999999,,2009
NCEDCB,,,,0,267,,17,5.5999999999999996,,70571,,7,37.095999999999997,36.313000000000002,4.5999999999999996,MB,45,1,26.800000000000001,0.26266666666666666,,2009
IRIS,,,,0,0,,20,33.0,,48051,,21,35.488300000000002,31.343,4.0999999999999996,MD,41,1,49.0,0.29999999999999999,,2009
GII,,,,0,0,,21,10.0,,44525,,6,32.511400000000002,34.456499999999998,4.2000000000000002,MD,40,1,59.174999999999997,0.29999999999999999,,2009
IRIS,,,,0,727,,28,14.699999999999999,,48041,,0,37.583100000000002,35.6357,4.2000000000000002,MD,23,1,2.0,0.29999999999999999,,2009
IRIS,,,,0,874,,30,5.0999999999999996,,48039,,9,37.760100000000001,37.782600000000002,4.0999999999999996,ML,0,1,38.0,0.20000000000000001,,2009
IRIS,,,,0,875,,1,77.400000000000006,,48038,,3,36.8855,31.032800000000002,4.0999999999999996,MD,15,2,39.0,0.29999999999999999,,2009
IRIS,,,,0,228,,8,5.2999999999999998,,48021,,1,35.176400000000001,40.544400000000003,4.7000000000000002,ML,42,2,54.0,0.20000000000000001,,2009
IRIS,,,,0,728,,8,8.8000000000000007,,48019,,2,34.376300000000001,33.8795,4.2000000000000002,MD,33,2,9.0,0.29999999999999999,,2009
IRIS,,,,0,1008,,17,6.0999999999999996,,47997,,13,37.281700000000001,30.458100000000002,4.0,MB1,5,2,21.0,0.26266666666666666,,2009
IRIS,,,,0,1009,,21,8.9000000000000004,,47988,,1,37.594499999999996,30.041899999999998,4.0,MD,36,2,16.0,0.29999999999999999,,2009
IRIS,,,,0,540,,26,3.1000000000000001,,47977,,8,37.1982,36.915799999999997,4.2999999999999998,ML,53,2,43.0,0.20000000000000001,,2009
