eventID,Agency,institution,hour,dtime,magnitudeType,sigmaMagnitude,depth,longitude,month,second,magnitude,year,latitude,day,minute
46984,IRIS,CSEM,0,2010.6493685629123,ML,0.2,13.1,32.5576,8,7.0,3.5,2010,33.7019,26,28
46983,IRIS,DDA,11,2010.6505740106545,MD,0.3,7.2,37.057,8,42.0,3.3,2010,36.3185,26,1
46982,IRIS,DDA,21,2010.6545481037545,MD,0.3,8.4,35.4243,8,29.0,3.6,2010,37.7856,27,50
46981,IRIS,CSEM,5,2010.6554385781328,MD,0.3,1.0,36.1523,8,31.0,3.7,2010,37.5914,28,38
60210,KOERI,,19,2010.6570410889142,MD,0.3,5.0,35.5565,8,47.78,3.4,2010,37.537,28,40
46980,IRIS,DDA,22,2010.6573870497209,MD,0.3,12.4,37.2516,8,38.0,3.3,2010,37.1704,28,42
60209,KOERI,,23,2010.65747918379,MD,0.3,21.5,36.1713,8,3.54,3.3,2010,35.9567,28,31
60208,KOERI,,0,2010.6603079226916,MD,0.3,6.8,30.8323,8,50.65,3.6,2010,37.7923,30,17
46979,IRIS,ISK,10,2010.6641987252663,MD,0.3,8.4,38.5883,8,51.0,3.8,2010,37.4845,31,22
60205,KOERI,,18,2010.6678270846016,MD,0.3,6.6,36.699,9,54.94,3.6,2010,36.753,1,9
46978,IRIS,HLW,11,2010.669749841451,ML,0.2,8.4,36.7458,9,31.0,3.6,2010,30.0725,2,0
46977,IRIS,ISK,22,2010.6710542871638,MD,0.3,114.2,31.1276,9,8.0,3.7,2010,37.1215,2,26
46976,IRIS,NIC,0,2010.6713022894469,ML,0.2,1.0,31.769,9,29.0,3.3,2010,36.099,3,36
46975,IRIS,ISK,12,2010.6726335616438,MD,0.3,9.4,37.1361,9,12.0,3.7,2010,37.251,3,16
46974,IRIS,ISK,7,2010.6748004819888,MD,0.3,16.3,29.9858,9,8.0,3.9,2010,35.8631,4,15
46973,IRIS,GII,22,2010.6792246004566,MD,0.3,1.0,34.6703,9,27.0,3.4,2010,28.922,5,0
46972,IRIS,HLW,12,2010.6808405631659,ML,0.2,9.1,36.4689,9,48.0,3.3,2010,30.1212,6,9
60197,KOERI,,14,2010.683891217973,MD,0.3,21.8,31.0868,9,13.45,3.4,2010,35.6125,7,53
46971,IRIS,CSEM,21,2010.684630168696,MD,0.3,14.0,40.769,9,37.0,3.9,2010,36.218,7,21
60194,KOERI,,1,2010.6851049102613,MD,0.3,21.6,36.3592,9,8.45,3.7,2010,35.0442,8,31
46970,IRIS,ISK,15,2010.6866883878743,MD,0.3,6.4,40.1816,9,25.0,4.0,2010,36.4395,8,23
46969,IRIS,NIC,20,2010.6872782217149,ML,0.2,3.0,33.172,9,26.0,3.5,2010,34.691,8,33
46968,IRIS,NIC,20,2010.6873256278539,ML,0.2,4.0,33.171,9,21.0,3.7,2010,34.691,8,58
60192,KOERI,,21,2010.6873476674277,MD,0.3,20.7,34.3077,9,56.04,3.3,2010,36.33,8,9
46967,IRIS,HLW,11,2010.6944647704211,ML,0.2,14.9,36.8659,9,41.0,3.4,2010,29.8852,11,30
46966,IRIS,NIC,4,2010.6964192351597,ML,0.2,12.2,31.3588,9,57.0,4.1,2010,36.3736,12,37
46965,IRIS,ISK,17,2010.7061150114155,MD,0.3,9.0,35.5925,9,3.0,3.8,2010,37.5068,15,34
46964,IRIS,NIC,10,2010.710734145104,MB,0.26266666666666666,72.3,30.9704,9,52.0,4.3,2010,36.5299,17,1
46963,IRIS,HLW,11,2010.7190750253678,ML,0.2,7.6,36.5729,9,50.0,3.4,2010,29.8054,20,5
46962,IRIS,CSEM,17,2010.72254724759,ML,0.2,0.2,35.7899,9,50.0,3.3,2010,33.7933,21,30
46961,IRIS,NIC,20,2010.7229112760019,ML,0.2,10.0,33.146,9,10.0,3.9,2010,34.6652,21,42
46960,IRIS,CSEM,0,2010.7260895801624,ML,0.2,46.0,33.097,9,41.0,3.3,2010,34.997,23,32
60186,KOERI,,19,2010.7282700123669,MD,0.3,18.4,31.0875,9,43.11,3.3,2010,35.9885,23,38
46959,IRIS,ISK,22,2010.7285596778286,MD,0.3,0.9,40.5,9,58.0,4.1,2010,36.292,23,10
60184,KOERI,,8,2010.729696988521,MD,0.3,13.4,39.296,9,44.23,3.3,2010,37.2713,24,8
46958,IRIS,DDA,20,2010.7310968734146,MD,0.3,27.6,31.8042,9,31.0,3.4,2010,36.033,24,24
46957,IRIS,NSSC,10,2010.7354204718417,ML,0.2,12.0,37.6686,9,0.0,4.1,2010,35.2494,26,17
46956,IRIS,CSEM,10,2010.7354354071538,ML,0.2,23.5,37.683,9,51.0,3.9,2010,35.23,26,24
46955,IRIS,DDA,15,2010.7415344051244,MD,0.3,15.0,30.557,9,29.0,3.7,2010,36.1506,28,50
46954,IRIS,ISK,6,2010.7432624619482,MD,0.3,5.0,31.229,9,45.0,3.6,2010,35.887,29,58
60178,KOERI,,16,2010.7443760159817,MD,0.3,5.0,38.7125,9,2.04,3.3,2010,37.5845,29,44
46953,IRIS,ISK,23,2010.7451187214613,ML,0.2,0.2,31.7788,9,24.0,4.2,2010,35.237,29,14
46952,IRIS,NIC,5,2010.7457840246068,ML,0.2,32.0,32.037,9,5.0,3.6,2010,34.462,30,4
46951,IRIS,DDA,9,2010.746318746829,MD,0.3,9.8,38.5541,9,8.0,3.6,2010,37.4808,30,45
46950,IRIS,DDA,14,2010.7468932965501,MD,0.3,0.1,37.6036,9,7.0,3.3,2010,37.2881,30,47
46949,IRIS,NIC,21,2010.74767380137,ML,0.2,7.7,31.612,9,21.0,4.0,2010,35.4887,30,37
46948,IRIS,CSEM,12,2010.7493445268899,ML,0.2,43.2,33.9938,10,29.0,3.4,2010,34.9613,1,15
46947,IRIS,NIC,13,2010.7495204211061,ML,0.2,31.8,33.9313,10,56.0,4.0,2010,34.5303,1,47
60172,KOERI,,13,2010.7522191210046,MD,0.3,9.2,39.1308,10,22.2,3.4,2010,36.9402,2,26
46946,IRIS,CSEM,13,2010.7577452752409,MD,0.3,5.0,36.158,10,55.0,3.9,2010,37.555,4,50
46945,IRIS,ISK,4,2010.7621914637241,MD,0.3,23.6,31.4373,10,50.0,3.9,2010,35.2406,6,47
46944,IRIS,CSEM,9,2010.7626991057839,MD,0.3,10.0,30.4387,10,39.0,3.7,2010,35.9701,6,14
46943,IRIS,CSEM,13,2010.7713515981736,MD,0.3,11.0,39.435,10,24.0,3.7,2010,36.914,9,2
60165,KOERI,,0,2010.7726931776383,MD,0.3,12.1,37.3867,10,32.05,3.3,2010,36.2923,10,47
46942,IRIS,ISK,20,2010.774996194825,MD,0.3,3.2,36.1425,10,0.0,3.9,2010,37.4283,10,58
60163,KOERI,,0,2010.7754446844876,MD,0.3,5.0,37.4857,10,43.57,3.6,2010,35.371,11,53
46941,IRIS,DDA,11,2010.7793662798072,MD,0.3,6.7,37.3835,10,55.0,3.3,2010,37.1423,12,14
60158,KOERI,,5,2010.7842182683282,ML,0.2,8.3,36.2913,10,7.31,3.2,2010,37.4162,14,45
46940,IRIS,CSEM,10,2010.7847925545409,MD,0.3,10.0,40.2663,10,58.0,4.0,2010,36.3989,14,46
46939,IRIS,HLW,11,2010.78491311517,MD,0.3,14.5,36.5917,10,20.0,3.3,2010,29.8407,14,50
46938,IRIS,CSEM,1,2010.7865013318112,ML,0.2,33.0,32.8,10,6.0,3.3,2010,34.977,15,45
46937,IRIS,NIC,5,2010.7869352803145,MB,0.26266666666666666,45.8,30.3965,10,11.0,4.4,2010,35.9538,15,33
60152,KOERI,,15,2010.7881184199011,MD,0.3,18.5,31.4,10,2.49,3.4,2010,36.6205,15,55
46936,IRIS,DDA,6,2010.7897810438863,MD,0.3,36.7,30.8197,10,55.0,3.3,2010,36.4205,16,28
60151,KOERI,,2,2010.7920371832192,MD,0.3,3.9,35.6245,10,44.61,3.3,2010,37.0603,17,14
46935,IRIS,DDA,9,2010.7928354895992,ML,0.2,5.0,37.3335,10,20.0,3.5,2010,36.3044,17,14
46934,IRIS,DDA,8,2010.7982452435313,MD,0.3,7.0,37.2245,10,42.0,3.3,2010,37.135,19,37
44582,GII,,16,2010.7991780225773,MD,0.3,10.0,35.3041,10,58.12,3.8,2010,30.3965,19,47
60149,KOERI,,21,2010.7996895059614,MD,0.3,11.1,31.6787,10,48.26,3.7,2010,35.0725,19,16
46933,IRIS,CSEM,2,2010.8002761605783,MD,0.3,10.0,39.5517,10,9.0,3.6,2010,36.149,20,25
46932,IRIS,NIC,15,2010.8017924911212,ML,0.2,66.7,32.8695,10,8.0,4.0,2010,35.214,20,42
46931,IRIS,NIC,18,2010.8020592021817,MB,0.26266666666666666,94.3,31.2286,10,19.0,4.2,2010,37.0714,20,2
46930,IRIS,HLW,10,2010.8039821473872,MD,0.3,14.8,36.747,10,1.0,3.5,2010,29.8776,21,53
46929,IRIS,ISK,13,2010.8043263254692,MD,0.3,6.4,35.7407,10,55.0,3.7,2010,37.48,21,53
46928,IRIS,HLW,9,2010.8065281265856,ML,0.2,5.5,34.9647,10,11.0,3.3,2010,30.9362,22,11
60144,KOERI,,5,2010.8088834373414,MD,0.3,2.7,35.797,10,8.08,3.3,2010,36.4715,23,49
46927,IRIS,CSEM,20,2010.8132568810249,ML,0.2,10.3,33.6772,10,49.0,3.7,2010,28.1838,24,7
46926,IRIS,HLW,10,2010.8148461123794,ML,0.2,16.4,35.2036,10,7.0,3.5,2010,31.0858,25,3
46925,IRIS,CSEM,18,2010.8185993150685,ML,0.2,24.0,32.1213,10,48.0,4.0,2010,35.6616,26,55
46924,IRIS,IDC,22,2010.8189620433791,MB1,0.26266666666666666,36.5,30.5105,10,27.0,3.7,2010,35.9151,26,6
46923,IRIS,NIC,22,2010.8189658485539,MB,0.26266666666666666,54.0,31.1238,10,27.0,4.3,2010,35.9707,26,8
46922,IRIS,DDA,23,2010.8191188165906,MD,0.3,94.9,31.2323,10,51.0,3.7,2010,37.1213,26,28
46921,IRIS,ISK,0,2010.8219775494672,MD,0.3,35.0,31.8721,10,24.0,4.3,2010,35.8251,28,31
60138,KOERI,,0,2010.8220095427448,MD,0.3,10.7,37.2995,10,12.94,3.8,2010,36.1968,28,48
70603,NCEDCB,ISK,13,2010.826230498478,ML,0.2,95.6,30.7457,10,45.0,4.8,2010,37.179,29,46
46919,IRIS,NIC,4,2010.8306072108066,ML,0.2,22.0,32.038,10,9.0,3.4,2010,34.478,31,7
46918,IRIS,CSEM,9,2010.8312636352105,MD,0.3,2.0,39.4202,10,10.0,3.6,2010,36.9448,31,52
46917,IRIS,NIC,21,2010.8352930936073,ML,0.2,35.0,30.4935,11,3.0,3.9,2010,35.1688,1,10
46916,IRIS,NIC,3,2010.8360569824963,ML,0.2,29.2,30.7504,11,33.0,4.0,2010,36.1352,2,51
46915,IRIS,CSEM,10,2010.8395338026382,MD,0.3,10.4,37.0635,11,58.0,3.3,2010,36.2685,3,18
46914,IRIS,NIC,13,2010.8398570839674,ML,0.2,26.0,32.5452,11,53.0,3.3,2010,34.7838,3,8
46913,IRIS,CSEM,15,2010.8428194127346,ML,0.2,13.3,35.7102,11,53.0,3.3,2010,33.8047,4,5
46912,IRIS,DDA,5,2010.8471552194317,MD,0.3,10.0,30.7453,11,47.0,3.6,2010,35.2697,6,4
46911,IRIS,CSEM,5,2010.8471615296803,MD,0.3,7.0,30.8098,11,6.0,3.3,2010,35.5942,6,8
46910,IRIS,ISK,21,2010.8490246067986,MD,0.3,11.8,31.5409,11,20.0,4.0,2010,36.2503,6,27
60128,KOERI,,0,2010.8493793794394,MD,0.3,6.7,32.7173,11,48.11,3.4,2010,34.5878,7,33
46909,IRIS,ISC,10,2010.8505579654998,MB,0.26266666666666666,87.5,30.5686,11,16.0,3.9,2010,37.2105,7,53
44585,GII,,11,2010.8534015399225,MD,0.3,10.0,33.9523,11,50.963,3.8,2010,34.6403,8,47
46907,IRIS,CSEM,13,2010.8536021689497,ML,0.2,21.3,36.5791,11,18.0,3.4,2010,33.8194,8,33
46906,IRIS,NIC,6,2010.8554856354642,ML,0.2,13.7,30.9686,11,15.0,3.8,2010,36.0428,9,3
46905,IRIS,NIC,10,2010.8559654997464,MB,0.26266666666666666,27.2,30.6556,11,28.0,4.3,2010,34.8837,9,15
46904,IRIS,CSEM,4,2010.8579919140032,MD,0.3,15.7,38.8433,11,33.0,3.6,2010,37.5322,10,0
46903,IRIS,HLW,12,2010.8589700025368,ML,0.2,19.5,36.8652,11,38.0,3.3,2010,30.0505,10,34
46902,IRIS,DDA,8,2010.8612641108575,MD,0.3,28.6,30.5938,11,25.0,3.3,2010,35.8006,11,40
46901,IRIS,ISK,8,2010.8612904616946,MD,0.3,6.3,35.9919,11,16.0,4.0,2010,36.7111,11,54
60122,KOERI,,5,2010.863693857179,MD,0.3,9.5,30.0112,11,29.48,3.4,2010,37.4522,12,57
46900,IRIS,DDA,14,2010.8647218734145,MD,0.3,5.4,30.4113,11,49.0,3.3,2010,35.7865,12,57
46899,IRIS,CSEM,3,2010.8661621004567,MD,0.3,10.9,30.411,11,48.0,4.0,2010,35.7837,13,34
46898,IRIS,NIC,21,2010.8682525684931,MB,0.26266666666666666,94.8,31.2046,11,33.0,4.3,2010,36.8065,13,53
46897,IRIS,DDA,23,2010.8683937721969,MD,0.3,7.2,37.0387,11,46.0,3.5,2010,37.2452,13,7
46896,IRIS,ISK,9,2010.8695569824963,MD,0.3,14.9,31.1389,11,9.0,3.7,2010,36.8585,14,19
46895,IRIS,DDA,10,2010.8696474822425,MD,0.3,7.0,37.3125,11,43.0,3.4,2010,36.3983,14,6
46894,IRIS,HLW,12,2010.8699495814308,ML,0.2,34.3,36.6463,11,30.0,3.3,2010,29.9062,14,45
70604,NCEDCB,ISK,23,2010.8711347475901,MWC,0,2.6,36.007,11,25.4,4.9,2010,36.585,14,8
46892,IRIS,DDA,0,2010.8740608828007,MD,0.3,19.4,30.0859,11,24.0,3.8,2010,36.2609,16,46
44587,GII,,2,2010.8742618311453,MD,0.3,3.0,35.4431,11,1.107,4.2,2010,33.1173,16,32
60113,KOERI,,6,2010.8746612135337,MD,0.3,5.0,36.7355,11,56.03,3.3,2010,35.6827,16,1
46890,IRIS,CSEM,10,2010.8751245243532,ML,0.2,15.1,32.0763,11,27.0,3.5,2010,34.8654,16,5
70605,NCEDCB,ISK,10,2010.8752102993403,ML,0.2,5.3,36.415,11,32.0,5.0,2010,37.312,16,50
46888,IRIS,CSEM,10,2010.8752218099949,MD,0.3,3.4,36.3587,11,35.0,3.9,2010,37.3611,16,56
46887,IRIS,ISK,20,2010.8763450025367,MD,0.3,19.6,32.203,11,56.0,4.0,2010,34.7246,16,46
60108,KOERI,,18,2010.8788163803272,MD,0.3,7.2,36.3062,11,53.37,3.3,2010,36.8893,17,25
46886,IRIS,CSEM,1,2010.8796331494166,MD,0.3,2.3,33.9597,11,11.0,3.8,2010,36.8891,18,35
46885,IRIS,ISK,4,2010.8799565892948,MD,0.3,3.3,33.9344,11,11.0,3.6,2010,36.873,18,25
60105,KOERI,,6,2010.8802395535261,MD,0.3,5.1,34.004,11,54.56,3.5,2010,36.9187,18,53
60103,KOERI,,7,2010.8803419859842,MD,0.3,8.8,34.0728,11,44.87,3.3,2010,37.0355,18,47
46884,IRIS,ISK,8,2010.8803869545916,MD,0.3,4.3,33.9505,11,23.0,3.8,2010,36.9253,18,11
46883,IRIS,DDA,10,2010.8806315956367,MD,0.3,6.4,33.9582,11,58.0,3.6,2010,36.9339,18,19
60100,KOERI,,12,2010.8808721752916,MD,0.3,5.4,38.6792,11,24.92,3.4,2010,37.4813,18,26
46882,IRIS,ISK,12,2010.880896182141,MD,0.3,0.6,33.9625,11,2.0,3.6,2010,36.9332,18,39
60098,KOERI,,14,2010.881159158105,MD,0.3,2.3,33.9243,11,15.21,3.5,2010,36.9382,18,57
60097,KOERI,,23,2010.882136273148,MD,0.3,9.6,33.9242,11,49.51,3.4,2010,36.9023,18,30
46881,IRIS,ISN,5,2010.8828473490614,ML,0.2,2.4,40.7777,11,34.0,3.9,2010,36.408,19,44
46880,IRIS,CSEM,6,2010.8829105149671,MD,0.3,4.0,34.128,11,46.0,3.7,2010,36.405,19,17
46879,IRIS,CSEM,10,2010.88335061517,MD,0.3,18.7,33.9647,11,5.0,3.3,2010,36.9355,19,9
46878,IRIS,HLW,12,2010.8836385400812,MD,0.3,10.2,36.9505,11,25.0,3.4,2010,29.9624,19,40
46877,IRIS,ISK,17,2010.884244197108,MD,0.3,7.7,33.9367,11,45.0,3.6,2010,36.9346,19,58
46876,IRIS,DDA,11,2010.8862896689498,MD,0.3,2.9,36.9692,11,51.0,3.3,2010,36.4807,20,53
60089,KOERI,,20,2010.8873179743784,MD,0.3,5.0,34.9322,11,19.64,3.4,2010,37.2803,20,54
60086,KOERI,,2,2010.8879483786784,MD,0.3,5.9,36.394,11,40.07,3.5,2010,37.3642,21,25
46875,IRIS,ISK,6,2010.8883578767122,MD,0.3,11.9,33.9626,11,54.0,3.8,2010,36.9503,21,0
60083,KOERI,,0,2010.890434880137,MD,0.3,18.9,30.2615,11,34.38,3.4,2010,36.2818,22,12
46874,IRIS,NIC,4,2010.8909659119736,MB,0.26266666666666666,1.2,35.4327,11,41.0,4.3,2010,37.6748,22,51
46873,IRIS,ISK,6,2010.8938966260782,MD,0.3,12.0,37.0846,11,4.0,3.6,2010,37.3402,23,32
46872,IRIS,ISK,12,2010.894579876966,MD,0.3,5.0,34.629,11,11.0,3.6,2010,37.61,23,31
60079,KOERI,,15,2010.8949087617327,MD,0.3,5.0,33.9188,11,2.71,3.5,2010,36.9087,23,24
46871,IRIS,NIC,1,2010.8960678906647,MB,0.26266666666666666,18.5,31.0519,11,17.0,4.2,2010,35.8953,24,33
46870,IRIS,DDA,5,2010.8964640410959,MD,0.3,9.4,36.3725,11,30.0,3.4,2010,37.3437,24,1
46869,IRIS,NIC,10,2010.8970725202942,ML,0.2,29.3,32.3994,11,19.0,3.5,2010,33.7188,24,21
46868,IRIS,CSEM,18,2010.8980328830544,MD,0.3,19.5,36.3025,11,5.0,3.4,2010,37.706,24,46
44588,GII,,10,2010.8998051981862,MD,0.3,5.0,35.4442,11,36.73,4.1,2010,33.1227,25,17
46866,IRIS,IDC,19,2010.9036265537798,ML,0.2,29.2,31.084,11,7.0,4.1,2010,35.9836,26,46
46865,IRIS,CSEM,5,2010.9047283739219,ML,0.2,14.5,34.0331,11,14.0,3.9,2010,34.6425,27,25
46864,IRIS,CSEM,20,2010.90914481862,MD,0.3,10.0,30.7999,11,31.0,4.0,2010,35.5637,28,6
46863,IRIS,NIC,8,2010.9105078640284,ML,0.2,17.2,31.4255,11,56.0,3.9,2010,35.1079,29,2
46862,IRIS,CSEM,8,2010.9105485476916,ML,0.2,15.0,31.8154,11,19.0,3.7,2010,35.3023,29,24
46861,IRIS,HLW,9,2010.9106836631152,ML,0.2,10.2,36.5652,11,20.0,3.3,2010,30.5578,29,35
46860,IRIS,CSEM,14,2010.9112567541856,MD,0.3,8.9,36.2836,11,33.0,3.3,2010,37.315,29,36
44589,GII,,5,2010.9156560747717,MD,0.3,5.0,35.4137,12,49.974,3.8,2010,31.5158,1,8
46859,IRIS,CSEM,14,2010.9194508181126,MD,0.3,2.0,33.5891,12,21.0,3.3,2010,36.5629,2,23
60073,KOERI,,15,2010.919621735477,MD,0.3,30.4,34.698,12,11.05,3.6,2010,35.4558,2,53
60072,KOERI,,16,2010.9197238362506,MD,0.3,13.8,30.3482,12,50.9,3.7,2010,35.0658,2,46
46858,IRIS,CSEM,7,2010.9213643772198,MD,0.3,10.3,38.692,12,7.0,3.6,2010,37.5001,3,9
70606,NCEDCB,NEI,22,2010.9231222884957,MB,0.26266666666666666,25.6,30.045,12,4.49,4.3,2010,34.79,3,33
46856,IRIS,ATH,16,2010.9251229388635,MD,0.3,30.0,30.706,12,37.0,4.3,2010,36.1395,4,4
46855,IRIS,DDA,17,2010.9252398211568,MD,0.3,5.8,37.0578,12,3.0,3.3,2010,36.3237,4,6
46854,IRIS,ISK,19,2010.9254784690513,MD,0.3,25.8,32.6355,12,29.0,3.8,2010,35.3043,4,11
46853,IRIS,GII,21,2010.9257544710806,MD,0.3,7.7,34.78,12,33.0,3.5,2010,28.688,4,36
46852,IRIS,CSEM,1,2010.9261910832065,ML,0.2,7.6,31.6369,12,2.0,3.9,2010,35.1923,5,26
60066,KOERI,,9,2010.9271156037544,MD,0.3,7.4,38.4363,12,57.68,3.3,2010,37.5127,5,31
46851,IRIS,CSEM,11,2010.9273512493658,MD,0.3,7.6,37.0587,12,49.0,3.3,2010,36.347,5,35
46850,IRIS,DDA,5,2010.9293666920346,ML,0.2,15.3,35.9411,12,8.0,3.3,2010,37.382,6,15
46849,IRIS,HLW,22,2010.9312836440893,MD,0.3,100.5,30.586,12,41.0,4.6,2010,36.9652,6,2
46848,IRIS,HLW,13,2010.9330566336885,MD,0.3,10.1,36.866,12,34.0,3.4,2010,30.1333,7,34
46847,IRIS,ISK,20,2010.9365610413495,MD,0.3,12.0,30.4908,12,29.0,4.0,2010,36.0817,8,16
46846,IRIS,ISK,22,2010.9368287037037,MD,0.3,10.6,31.4214,12,10.0,4.0,2010,35.622,8,37
60062,KOERI,,22,2010.9368621169458,MD,0.3,12.2,35.8647,12,43.72,3.7,2010,36.1467,8,54
46845,IRIS,ISK,6,2010.9377280885337,MD,0.3,10.0,30.5657,12,53.0,4.0,2010,35.9061,9,29
60060,KOERI,,16,2010.9388648401828,MD,0.3,6.9,40.2537,12,21.6,3.5,2010,36.458,9,27
46844,IRIS,IDC,23,2010.94239177448,MBTMP,0.26266666666666666,31.6,30.7298,12,7.0,3.9,2010,36.2719,10,21
46843,IRIS,ISK,8,2010.9434173642821,MD,0.3,22.0,30.686,12,10.0,3.7,2010,36.116,11,20
46842,IRIS,DDA,13,2010.9440131278539,MD,0.3,13.9,36.1248,12,18.0,3.8,2010,37.5463,11,33
46841,IRIS,DDA,14,2010.9441005200406,MD,0.3,8.8,37.1778,12,14.0,3.4,2010,37.4814,11,19
60055,KOERI,,7,2010.9460714519914,MD,0.3,18.6,35.8757,12,9.31,3.3,2010,36.2073,12,35
46840,IRIS,DDA,14,2010.9468620941147,MD,0.3,13.4,39.423,12,43.0,3.3,2010,36.8628,12,30
60054,KOERI,,17,2010.9472572884956,MD,0.3,8.8,36.3722,12,25.85,3.4,2010,37.7532,12,58
60053,KOERI,,10,2010.9491544187595,MD,0.3,2.0,40.2945,12,33.75,3.4,2010,36.4927,13,35
46838,IRIS,DDA,1,2010.9535577118213,ML,0.2,10.5,36.7269,12,56.0,4.0,2010,37.3528,15,9
46837,IRIS,HLW,10,2010.9546228754439,ML,0.2,12.5,36.7835,12,47.0,3.5,2010,29.9377,15,29
60050,KOERI,,1,2010.9563622361745,MD,0.3,6.1,32.18,12,59.48,3.4,2010,37.114,16,43
46836,IRIS,HLW,9,2010.9599843987824,ML,0.2,9.6,34.9535,12,48.0,3.3,2010,31.2536,17,27
46835,IRIS,DDA,7,2010.9624561770675,MD,0.3,8.2,38.7966,12,58.0,4.0,2010,37.5608,18,6
60048,KOERI,,10,2010.9628816600075,MD,0.3,30.0,35.3042,12,36.03,3.3,2010,36.8163,18,50
46834,IRIS,IDC,13,2010.9631390157281,MB,0.26266666666666666,7.9,30.8099,12,52.0,4.1,2010,35.9979,18,5
46833,IRIS,DDA,15,2010.963356544901,MD,0.3,7.1,37.0068,12,12.0,3.3,2010,36.3333,18,0
60046,KOERI,,19,2010.9666496236048,MD,0.3,7.8,36.6643,12,2.53,3.6,2010,35.3232,19,51
46832,IRIS,DDA,6,2010.967850900558,MD,0.3,11.8,35.8466,12,26.0,4.1,2010,36.181,20,22
46831,IRIS,CSEM,12,2010.9685248921867,MD,0.3,6.7,36.899,12,41.0,3.3,2010,36.348,20,16
46830,IRIS,DDA,21,2010.9695799720953,ML,0.2,3.7,38.5805,12,14.0,4.8,2010,35.2013,20,31
46829,IRIS,CSEM,22,2010.9697243784881,MD,0.3,13.5,36.9917,12,8.0,3.3,2010,36.3113,20,47
46828,IRIS,CSEM,7,2010.9707650304415,MD,0.3,10.0,31.3285,12,6.0,3.6,2010,36.8996,21,54
46827,IRIS,HLW,12,2010.9740098934551,ML,0.2,8.3,36.7398,12,36.0,3.5,2010,29.7609,22,19
44591,GII,,17,2010.9745878848616,MB,0.26266666666666666,10.0,34.9096,12,23.537,4.3,2010,27.2963,22,23
46825,IRIS,DDA,2,2010.9755794964485,ML,0.2,12.4,38.6386,12,35.0,3.9,2010,35.2219,23,4
46824,IRIS,DDA,10,2010.9765799720954,MD,0.3,8.1,35.3187,12,26.0,3.3,2010,35.7933,23,50
46823,IRIS,DDA,17,2010.9801276953324,MD,0.3,20.4,31.192,12,7.0,4.2,2010,36.124,24,55
46822,IRIS,DDA,10,2010.9819962582446,MD,0.3,7.0,37.3217,12,14.0,3.4,2010,36.4577,25,17
46821,IRIS,HLW,12,2010.982289478691,ML,0.2,13.5,36.8045,12,21.0,3.3,2010,29.9824,25,51
46820,IRIS,DDA,16,2010.9826619419077,MD,0.3,6.1,36.989,12,7.0,3.3,2010,36.3508,25,7
44592,GII,,17,2010.9827646921296,MD,0.3,25.0,35.0536,12,7.331,3.8,2010,35.4333,25,1
46818,IRIS,ATH,19,2010.9830680175039,MD,0.3,31.6,30.1897,12,33.0,4.2,2010,35.6054,25,40
46817,IRIS,NIC,21,2010.9832488901573,MB,0.26266666666666666,25.9,35.2178,12,37.0,4.3,2010,33.9941,25,15
46816,IRIS,CSEM,22,2010.9834052511414,MD,0.3,10.0,32.1751,12,48.0,3.4,2010,35.5575,25,37
46815,IRIS,DDA,2,2010.9838261986301,MD,0.3,12.5,32.5923,12,3.0,3.4,2010,37.0179,26,19
46814,IRIS,CSEM,5,2010.984212804414,ML,0.2,5.0,32.794,12,15.0,3.4,2010,34.529,26,42
46813,IRIS,CSEM,23,2010.9890091958396,MD,0.3,5.8,36.905,12,14.0,3.3,2010,36.4142,27,43
46812,IRIS,DDA,8,2010.9899865233383,MD,0.3,4.7,36.1663,12,55.0,3.4,2010,37.3513,28,16
46811,IRIS,NIC,11,2010.9903604134956,ML,0.2,15.1,33.7229,12,26.0,4.0,2010,34.9958,28,33
46810,IRIS,HLW,13,2010.990530187722,ML,0.2,9.9,36.3431,12,40.0,3.3,2010,29.8881,28,2
46809,IRIS,CSEM,15,2010.9908005136986,MD,0.3,7.0,38.0797,12,45.0,3.4,2010,37.6898,28,24
46808,IRIS,HLW,17,2010.9964804350584,MD,0.3,32.0,31.8561,12,7.0,4.2,2010,34.9778,30,10
44593,GII,,8,2010.9982795710935,MD,0.3,20.0,32.9028,12,44.554,4.0,2010,28.8045,31,55
46806,IRIS,HLW,12,2010.9986709791983,ML,0.2,10.9,36.9217,12,28.0,3.4,2010,29.996,31,21
46805,IRIS,GRAL,4,2011.0005018708778,MD,0.3,17.2,35.3312,1,47.0,3.5,2011,33.5142,1,23
46804,IRIS,HLW,12,2011.0014189497717,MD,0.3,11.0,36.7899,1,48.0,3.7,2011,29.9856,1,25
44594,GII,,16,2011.0018857073821,MB,0.26266666666666666,3.0,35.6338,1,7.668,4.3,2011,32.6605,1,31
46802,IRIS,DDA,16,2011.0045784183155,MD,0.3,8.8,38.5805,1,25.0,3.8,2011,37.5595,2,6
60034,KOERI,,16,2011.0046750285387,MD,0.3,6.9,40.4258,1,11.7,3.4,2011,36.3017,2,57
46801,IRIS,DDA,21,2011.0051403475393,MD,0.3,6.6,37.064,1,46.0,3.3,2011,36.281,2,1
44595,GII,,1,2011.0083894469813,MD,0.3,15.0,33.8776,1,29.6,3.8,2011,34.6403,4,29
46799,IRIS,DDA,6,2011.0089115296803,MD,0.3,4.3,36.3308,1,54.0,3.3,2011,37.6294,4,3
